6.796091198921203613e-01,-7.240556478500366211e-01,8.295287191867828369e-02,-6.597071141004562378e-02
7.134442925453186035e-01,-7.073966264724731445e-01,-8.797599002718925476e-04,7.216995581984519958e-03
6.021930575370788574e-01,-7.901617288589477539e-01,-7.579390704631805420e-02,7.390798628330230713e-02
6.726227402687072754e-01,-7.126052975654602051e-01,1.873421072959899902e-01,-1.452107131481170654e-01
7.260180711746215820e-01,-6.963608860969543457e-01,1.588026806712150574e-02,1.059933565557003021e-02
6.063888072967529297e-01,-7.816368937492370605e-01,-7.088696956634521484e-02,7.116676867008209229e-02
6.335792541503906250e-01,-7.341656684875488281e-01,2.238551974296569824e-01,-1.724469512701034546e-01
7.000987529754638672e-01,-7.484169602394104004e-01,2.366368472576141357e-02,-1.196507364511489868e-04
6.742324233055114746e-01,-7.553652524948120117e-01,3.393137827515602112e-02,-2.397207170724868774e-02
6.879625320434570312e-01,-7.382965683937072754e-01,1.387204695492982864e-02,5.428750067949295044e-03
6.970056891441345215e-01,-7.245131731033325195e-01,8.287520147860050201e-03,3.797294571995735168e-03
7.037614583969116211e-01,-7.245696187019348145e-01,1.252449396997690201e-02,-4.806425422430038452e-04
6.925258636474609375e-01,-7.492378950119018555e-01,1.243957318365573883e-03,5.816772580146789551e-03
6.975436210632324219e-01,-7.253161668777465820e-01,8.305278606712818146e-03,-6.195468828082084656e-03
6.954948902130126953e-01,-7.378706932067871094e-01,9.515819139778614044e-03,-2.841716632246971130e-03
7.055082917213439941e-01,-7.202957272529602051e-01,1.850175671279430389e-03,5.185859277844429016e-03
7.074444890022277832e-01,-7.148454189300537109e-01,-1.532156951725482941e-03,3.630990162491798401e-03
6.965706944465637207e-01,-7.192603945732116699e-01,6.420713849365711212e-03,-3.924874588847160339e-03
6.906471252441406250e-01,-7.153932452201843262e-01,9.144379757344722748e-03,-2.162976190447807312e-03
6.974898576736450195e-01,-7.196550369262695312e-01,1.101701986044645309e-02,-4.938883706927299500e-03
6.926516294479370117e-01,-7.189731001853942871e-01,1.710367202758789062e-02,-5.922524258494377136e-03
6.940665841102600098e-01,-7.202776074409484863e-01,1.514219772070646286e-02,-3.665341064333915710e-03
6.961290240287780762e-01,-7.183620929718017578e-01,1.954851299524307251e-02,-1.438392326235771179e-03
6.989400386810302734e-01,-7.139991521835327148e-01,2.314940094947814941e-02,-2.610366791486740112e-04
7.065245509147644043e-01,-7.163117527961730957e-01,2.569258585572242737e-02,6.391424685716629028e-04
7.036671638488769531e-01,-7.082468271255493164e-01,1.580433920025825500e-02,5.771698430180549622e-03
7.045113444328308105e-01,-7.171155810356140137e-01,9.830792434513568878e-03,3.431769087910652161e-03
6.955261826515197754e-01,-7.342503666877746582e-01,8.490894921123981476e-03,6.098540499806404114e-03
7.052228450775146484e-01,-7.280948758125305176e-01,2.318161725997924805e-02,-1.159420423209667206e-02
7.056854367256164551e-01,-7.127156853675842285e-01,3.091179206967353821e-02,-2.515902929008007050e-02
7.001671791076660156e-01,-7.119061946868896484e-01,2.633238211274147034e-02,-2.015864662826061249e-02
6.958432793617248535e-01,-7.175821661949157715e-01,3.435337916016578674e-02,-2.558848075568675995e-02
6.900246143341064453e-01,-7.216880917549133301e-01,1.969633623957633972e-02,-1.237749867141246796e-02
7.012583017349243164e-01,-7.226964831352233887e-01,9.972509928047657013e-03,-1.325933262705802917e-03
7.007040977478027344e-01,-7.144405245780944824e-01,1.099830958992242813e-02,4.038842394948005676e-03
6.973513960838317871e-01,-7.177140116691589355e-01,7.870403118431568146e-03,9.153308346867561340e-03
6.955491900444030762e-01,-7.169130444526672363e-01,1.652452722191810608e-02,3.105344250798225403e-03
7.063586711883544922e-01,-7.136017084121704102e-01,2.795608714222908020e-02,-5.593238398432731628e-03
6.991562843322753906e-01,-7.249878048896789551e-01,3.585428372025489807e-02,-6.784079596400260925e-03
6.980275511741638184e-01,-7.205247282981872559e-01,3.109911456704139709e-02,-2.118943259119987488e-03
6.954466104507446289e-01,-6.915749907493591309e-01,6.221969611942768097e-03,1.637512631714344025e-02
6.751534342765808105e-01,-6.731570363044738770e-01,-1.883862167596817017e-01,1.883147954940795898e-01
3.704478442668914795e-01,-3.829717040061950684e-01,-2.813808917999267578e-01,3.851956129074096680e-01
2.657173275947570801e-01,-2.538295388221740723e-01,-2.378116548061370850e-01,2.411671280860900879e-01
-3.205970525741577148e-01,3.371576070785522461e-01,3.701004981994628906e-01,-3.548528552055358887e-01
3.655197024345397949e-01,-3.878374695777893066e-01,-3.692333698272705078e-01,3.676722347736358643e-01
4.208716750144958496e-01,-4.432284533977508545e-01,-4.260909259319305420e-01,4.450628161430358887e-01
2.158021330833435059e-01,-2.219643741846084595e-01,-2.245852053165435791e-01,2.595485150814056396e-01
-5.327501147985458374e-02,5.642588809132575989e-02,1.801971793174743652e-01,-1.344888508319854736e-01
-4.883583784103393555e-01,5.404073596000671387e-01,5.435279607772827148e-01,-5.151277184486389160e-01
-3.781203031539916992e-01,4.037951827049255371e-01,4.430128335952758789e-01,-4.171452820301055908e-01
-6.013795137405395508e-01,6.505889296531677246e-01,6.354364156723022461e-01,-6.208209991455078125e-01
-3.793849945068359375e-01,4.106078743934631348e-01,4.065125286579132080e-01,-3.737125396728515625e-01
-3.903740644454956055e-01,4.202064871788024902e-01,3.960555791854858398e-01,-3.675492405891418457e-01
-4.012150764465332031e-01,4.275434017181396484e-01,4.159800410270690918e-01,-3.998644351959228516e-01
-4.601809978485107422e-01,4.839000701904296875e-01,4.913786649703979492e-01,-4.872270822525024414e-01
-3.608194291591644287e-01,3.813298344612121582e-01,3.892202675342559814e-01,-3.652052879333496094e-01
-3.014573454856872559e-01,3.204534649848937988e-01,3.181077837944030762e-01,-3.084732890129089355e-01
-4.114317595958709717e-01,4.424763619899749756e-01,4.169987738132476807e-01,-3.942493796348571777e-01
-5.195373296737670898e-01,5.465022921562194824e-01,5.910574197769165039e-01,-5.768858790397644043e-01
1.978377103805541992e-01,-2.437288910150527954e-01,-1.656419336795806885e-01,1.352783888578414917e-01
-5.122117698192596436e-03,-2.338276430964469910e-02,3.189721107482910156e-01,-3.171328902244567871e-01
-1.012764200568199158e-01,9.441788494586944580e-02,7.093508839607238770e-01,-6.717730164527893066e-01
-2.024292945861816406e-03,2.180990949273109436e-02,7.688083052635192871e-01,-7.162445187568664551e-01
2.206673473119735718e-02,-4.381727427244186401e-03,7.739430069923400879e-01,-7.277074456214904785e-01
7.014408707618713379e-03,-7.232826203107833862e-03,7.600895166397094727e-01,-7.119635343551635742e-01
4.178091883659362793e-03,-7.857542484998703003e-03,7.444417476654052734e-01,-6.938160061836242676e-01
1.203349232673645020e-02,-1.447440311312675476e-02,7.649963498115539551e-01,-7.099989652633666992e-01
1.469991356134414673e-02,-1.018793508410453796e-02,7.668943405151367188e-01,-7.168269157409667969e-01
1.262371987104415894e-02,-6.414305418729782104e-03,7.510729432106018066e-01,-7.104192972183227539e-01
2.324946969747543335e-02,-1.494316384196281433e-02,7.314389348030090332e-01,-6.940180659294128418e-01
1.134517043828964233e-02,-2.263676375150680542e-03,7.575813531875610352e-01,-7.291349172592163086e-01
1.938349753618240356e-02,-1.211197301745414734e-02,7.451134324073791504e-01,-7.151261568069458008e-01
2.125039696693420410e-02,-3.911148756742477417e-03,7.288970351219177246e-01,-7.028160691261291504e-01
2.005791664123535156e-02,2.354878932237625122e-03,7.434890270233154297e-01,-7.078384757041931152e-01
1.126080006361007690e-02,3.153879195451736450e-03,7.363051772117614746e-01,-7.043330669403076172e-01
2.918785065412521362e-02,-1.154386624693870544e-02,7.317881584167480469e-01,-7.036907672882080078e-01
1.909105479717254639e-02,1.460928469896316528e-03,7.062112689018249512e-01,-6.887574791908264160e-01
1.974029839038848877e-02,-3.696493804454803467e-04,7.192664742469787598e-01,-6.934310197830200195e-01
1.519778370857238770e-02,-5.685355514287948608e-03,7.362231016159057617e-01,-7.009359002113342285e-01
8.492104709148406982e-03,-2.456866204738616943e-04,7.469883561134338379e-01,-7.136549949645996094e-01
7.972560822963714600e-03,1.161891967058181763e-03,7.448484897613525391e-01,-7.119321227073669434e-01
1.196671277284622192e-02,3.810767084360122681e-03,7.274900078773498535e-01,-6.901085972785949707e-01
4.426352679729461670e-03,1.306529715657234192e-02,7.432023882865905762e-01,-7.147042751312255859e-01
6.247751414775848389e-03,5.744043737649917603e-03,7.309983372688293457e-01,-7.031393647193908691e-01
1.418752968311309814e-02,4.892233759164810181e-03,7.216634154319763184e-01,-6.907575726509094238e-01
-1.777626574039459229e-02,3.285155072808265686e-02,7.242364287376403809e-01,-7.043939232826232910e-01
-9.377494454383850098e-03,2.889639511704444885e-02,7.347384691238403320e-01,-6.982595324516296387e-01
6.876662373542785645e-03,1.827697828412055969e-02,7.369131445884704590e-01,-7.066615819931030273e-01
-1.562789082527160645e-03,2.415983751416206360e-02,7.408019900321960449e-01,-7.048498988151550293e-01
7.668301463127136230e-03,1.178427413105964661e-02,7.440151572227478027e-01,-7.044294476509094238e-01
-5.036823451519012451e-03,1.350434496998786926e-02,7.366539835929870605e-01,-7.092762589454650879e-01
7.531154900789260864e-02,-7.501052320003509521e-02,7.298009991645812988e-01,-7.039665579795837402e-01
1.980408579111099243e-01,-1.972324550151824951e-01,7.023720145225524902e-01,-6.759752631187438965e-01
3.740482926368713379e-01,-3.918290436267852783e-01,6.124907732009887695e-01,-5.781722664833068848e-01
4.372455179691314697e-01,-4.596382379531860352e-01,5.673297643661499023e-01,-5.288340449333190918e-01
4.685998558998107910e-01,-4.924774467945098877e-01,5.358369946479797363e-01,-4.986170232295989990e-01
4.631860256195068359e-01,-4.882097244262695312e-01,5.318849086761474609e-01,-4.991916716098785400e-01
4.711920619010925293e-01,-4.941197633743286133e-01,5.209513902664184570e-01,-4.847877621650695801e-01
4.752262234687805176e-01,-4.950410127639770508e-01,5.243081450462341309e-01,-4.889424741268157959e-01
4.765658378601074219e-01,-4.980981349945068359e-01,5.155506730079650879e-01,-4.849808216094970703e-01
4.788796305656433105e-01,-4.966451525688171387e-01,5.126830339431762695e-01,-4.818809926509857178e-01
4.856851398944854736e-01,-4.989899396896362305e-01,5.131007432937622070e-01,-4.794065654277801514e-01
4.775015413761138916e-01,-4.863093495368957520e-01,5.240153670310974121e-01,-4.872943758964538574e-01
4.768138229846954346e-01,-4.933682084083557129e-01,5.239333510398864746e-01,-4.870057702064514160e-01
4.855428636074066162e-01,-5.075725317001342773e-01,5.232164859771728516e-01,-4.791161119937896729e-01
4.766181111335754395e-01,-4.990234375000000000e-01,5.333204269409179688e-01,-4.887064099311828613e-01
4.769194126129150391e-01,-4.886847138404846191e-01,5.378336906433105469e-01,-4.990525841712951660e-01
4.730200767517089844e-01,-4.778991639614105225e-01,5.386308431625366211e-01,-5.058410763740539551e-01
4.947185218334197998e-01,-5.073190927505493164e-01,5.157425403594970703e-01,-4.786883592605590820e-01
5.061987042427062988e-01,-5.221824645996093750e-01,5.066553950309753418e-01,-4.644118249416351318e-01
5.133911371231079102e-01,-5.315908789634704590e-01,4.945546388626098633e-01,-4.520751833915710449e-01
5.489060878753662109e-01,-5.564037561416625977e-01,4.437886774539947510e-01,-4.242175221443176270e-01
6.114567518234252930e-01,-6.306396722793579102e-01,3.277228772640228271e-01,-3.280711472034454346e-01
6.821562051773071289e-01,-7.178908586502075195e-01,1.331301778554916382e-01,-1.275760531425476074e-01
6.808590292930603027e-01,-7.117452025413513184e-01,2.536213025450706482e-02,-8.014205843210220337e-03
6.930249929428100586e-01,-7.284496426582336426e-01,4.936897195875644684e-03,8.003167808055877686e-03
6.971461772918701172e-01,-7.174881100654602051e-01,9.283051826059818268e-03,8.939355611801147461e-04
7.007068395614624023e-01,-7.243291735649108887e-01,1.187760476022958755e-02,-2.498533576726913452e-04
6.859576702117919922e-01,-7.169668078422546387e-01,-1.699457876384258270e-03,-6.635133177042007446e-04
6.990128755569458008e-01,-7.165204286575317383e-01,8.108121342957019806e-03,-7.164718583226203918e-03
7.179287075996398926e-01,-6.905528903007507324e-01,1.817794889211654663e-02,-1.162849925458431244e-02
7.256624102592468262e-01,-6.894237995147705078e-01,7.353940047323703766e-03,-5.907064303755760193e-03
7.107410430908203125e-01,-6.984750628471374512e-01,-7.452378049492835999e-04,1.959884539246559143e-03
7.005292177200317383e-01,-7.040249705314636230e-01,2.663434483110904694e-03,-7.858630269765853882e-04
6.921626329421997070e-01,-7.094562649726867676e-01,8.929356001317501068e-03,-3.087310120463371277e-03
6.943450570106506348e-01,-7.152948379516601562e-01,8.356076665222644806e-03,-2.534119412302970886e-03
6.959990859031677246e-01,-7.183992266654968262e-01,1.473847124725580215e-02,-5.321828648447990417e-03
6.917350292205810547e-01,-7.230041027069091797e-01,1.862259209156036377e-02,-5.843056365847587585e-03
6.926132440567016602e-01,-7.190077900886535645e-01,1.900660991668701172e-02,-1.916063949465751648e-03
6.940763592720031738e-01,-7.161144614219665527e-01,2.598353847861289978e-02,-2.962796017527580261e-03
7.026985883712768555e-01,-7.147899866104125977e-01,2.424999698996543884e-02,4.137475043535232544e-04
7.043169736862182617e-01,-7.131082415580749512e-01,1.831861585378646851e-02,6.971377879381179810e-04
7.061889767646789551e-01,-7.130336165428161621e-01,1.298695523291826248e-02,6.740929558873176575e-03
7.003822326660156250e-01,-7.211070656776428223e-01,1.478503365069627762e-02,-2.264289185404777527e-03
6.847991347312927246e-01,-7.203853726387023926e-01,1.148547697812318802e-02,-2.852497622370719910e-03
7.112299203872680664e-01,-7.222452163696289062e-01,2.988925948739051819e-02,-2.388700656592845917e-02
7.025182843208312988e-01,-7.131002545356750488e-01,2.628174796700477600e-02,-2.144110016524791718e-02
6.962203979492187500e-01,-7.132142186164855957e-01,3.558238223195075989e-02,-2.683469466865062714e-02
6.935419440269470215e-01,-7.230600714683532715e-01,2.501939609646797180e-02,-1.664569787681102753e-02
6.931241750717163086e-01,-7.259536981582641602e-01,9.542700834572315216e-03,-3.385720774531364441e-03
7.012498378753662109e-01,-7.199138998985290527e-01,1.122078765183687210e-02,-1.394478604197502136e-03
6.975058317184448242e-01,-7.085268497467041016e-01,1.132061798125505447e-02,5.365790799260139465e-03
6.968366503715515137e-01,-7.113254070281982422e-01,4.252870567142963409e-03,1.064211316406726837e-02
6.926405429840087891e-01,-7.114676237106323242e-01,2.020679041743278503e-02,-2.087472006678581238e-03
7.023987770080566406e-01,-7.136472463607788086e-01,2.907488122582435608e-02,-4.817781969904899597e-03
6.965051293373107910e-01,-7.254132032394409180e-01,3.768021985888481140e-02,-8.170066401362419128e-03
6.939357519149780273e-01,-7.224354147911071777e-01,4.012544825673103333e-02,-1.010042242705821991e-02
6.913201212882995605e-01,-7.033112645149230957e-01,4.932207986712455750e-02,-2.218371443450450897e-02
7.029687762260437012e-01,-6.928836703300476074e-01,-7.563178986310958862e-02,8.858591318130493164e-02
5.729125738143920898e-01,-5.833321213722229004e-01,-3.764076530933380127e-01,4.716790914535522461e-01
2.499106526374816895e-01,-2.552508115768432617e-01,-1.801156103610992432e-01,2.095748186111450195e-01
-7.558939605951309204e-02,1.020378619432449341e-01,1.150142103433609009e-01,-9.941720962524414062e-02
-5.582838505506515503e-02,6.730724871158599854e-02,1.234391406178474426e-01,-1.180485785007476807e-01
5.392754673957824707e-01,-5.812277793884277344e-01,-5.342496633529663086e-01,5.386843085289001465e-01
3.415268659591674805e-01,-3.615115284919738770e-01,-3.713090717792510986e-01,3.794704675674438477e-01
1.769561171531677246e-01,-1.752364784479141235e-01,-1.633256971836090088e-01,1.798310279846191406e-01
-8.172098547220230103e-02,9.339882433414459229e-02,9.078598767518997192e-02,-6.888189911842346191e-02
-5.352026820182800293e-01,5.888200402259826660e-01,5.620328783988952637e-01,-5.256348848342895508e-01
-3.904967904090881348e-01,4.208102226257324219e-01,4.670352339744567871e-01,-4.436093568801879883e-01
-6.766484975814819336e-01,7.079204320907592773e-01,6.865023970603942871e-01,-6.812651753425598145e-01
-5.313310623168945312e-01,5.645149350166320801e-01,5.563442707061767578e-01,-5.353757739067077637e-01
-3.960489630699157715e-01,4.307345747947692871e-01,4.376406073570251465e-01,-3.944779634475708008e-01
-3.810629248619079590e-01,4.016742408275604248e-01,4.040791392326354980e-01,-3.868065476417541504e-01
-4.914481043815612793e-01,5.151408314704895020e-01,5.436789989471435547e-01,-5.314030051231384277e-01
-4.036457538604736328e-01,4.287651181221008301e-01,4.343281090259552002e-01,-4.134902060031890869e-01
-2.766194939613342285e-01,2.798411250114440918e-01,2.842976450920104980e-01,-2.687929272651672363e-01
-2.782015204429626465e-01,2.987452447414398193e-01,2.502775490283966064e-01,-2.387163788080215454e-01
-3.514711856842041016e-01,3.658122420310974121e-01,2.961153984069824219e-01,-2.919769883155822754e-01
-3.230807781219482422e-01,3.428842127323150635e-01,4.567560851573944092e-01,-4.441713094711303711e-01
5.032367259263992310e-02,-7.539223134517669678e-02,1.806275546550750732e-01,-1.890179812908172607e-01
-8.565644174814224243e-02,6.486041843891143799e-02,5.330082178115844727e-01,-5.133282542228698730e-01
-9.355813264846801758e-03,2.622242644429206848e-02,7.496512532234191895e-01,-6.997402310371398926e-01
1.328278332948684692e-02,6.290543824434280396e-03,7.771185040473937988e-01,-7.316752672195434570e-01
3.949932754039764404e-03,-4.895936697721481323e-03,7.769765257835388184e-01,-7.271583676338195801e-01
3.756359219551086426e-03,-4.842694848775863647e-03,7.599192261695861816e-01,-7.099279165267944336e-01
7.253609597682952881e-03,-1.016579195857048035e-02,7.526497840881347656e-01,-6.998021006584167480e-01
3.726638853549957275e-03,1.944471150636672974e-03,7.617393136024475098e-01,-7.130483984947204590e-01
8.026398718357086182e-03,-9.843967854976654053e-04,7.708372473716735840e-01,-7.241958975791931152e-01
6.385646760463714600e-03,5.626268684864044189e-04,7.448555827140808105e-01,-7.066455483436584473e-01
2.807120978832244873e-02,-1.978772506117820740e-02,7.375808954238891602e-01,-7.006983757019042969e-01
4.187241196632385254e-03,6.774701178073883057e-04,7.409609556198120117e-01,-7.178484201431274414e-01
2.452830225229263306e-02,-6.758999079465866089e-03,7.272183299064636230e-01,-6.975993514060974121e-01
2.005930989980697632e-02,-3.630779683589935303e-04,7.389720082283020020e-01,-7.074939608573913574e-01
2.184022217988967896e-02,1.061335206031799316e-05,7.487468719482421875e-01,-7.115164995193481445e-01
2.341350913047790527e-02,-6.100263446569442749e-03,7.405273318290710449e-01,-6.988053917884826660e-01
2.722074091434478760e-02,-8.038904517889022827e-03,7.558296322822570801e-01,-7.223932743072509766e-01
5.342379212379455566e-03,1.608138158917427063e-02,7.074369788169860840e-01,-6.836845874786376953e-01
1.840697973966598511e-02,-1.195739954710006714e-03,7.232821583747863770e-01,-6.940839886665344238e-01
1.775140315294265747e-02,-8.443545550107955933e-03,7.268182039260864258e-01,-6.905326843261718750e-01
2.803669124841690063e-02,-2.491762861609458923e-02,7.297904491424560547e-01,-6.946007609367370605e-01
1.745845377445220947e-02,-1.059354469180107117e-02,7.464883923530578613e-01,-7.129928469657897949e-01
1.501171290874481201e-02,-4.710879176855087280e-03,7.432656288146972656e-01,-7.109428644180297852e-01
9.916812181472778320e-03,9.685803204774856567e-03,7.332507967948913574e-01,-7.037138342857360840e-01
4.930742084980010986e-03,5.629528313875198364e-03,7.390185594558715820e-01,-7.100265622138977051e-01
6.910599768161773682e-03,5.092922598123550415e-03,7.402635216712951660e-01,-7.066718339920043945e-01
-2.596460282802581787e-03,2.086066082119941711e-02,7.277216315269470215e-01,-6.974118947982788086e-01
-1.776977628469467163e-02,3.031525388360023499e-02,7.189739942550659180e-01,-7.022321820259094238e-01
-6.459303200244903564e-03,2.483311668038368225e-02,7.276390790939331055e-01,-7.012342214584350586e-01
4.868693649768829346e-03,2.056022360920906067e-02,7.344992160797119141e-01,-7.041592597961425781e-01
2.466060221195220947e-02,-2.249341458082199097e-03,7.433959841728210449e-01,-7.030097842216491699e-01
-1.910681277513504028e-02,3.302525356411933899e-02,7.399749755859375000e-01,-7.100433707237243652e-01
-2.372568100690841675e-02,3.213026002049446106e-02,7.346128821372985840e-01,-7.085185647010803223e-01
2.017999440431594849e-02,-1.615315303206443787e-02,7.322230935096740723e-01,-7.097930312156677246e-01
1.601334512233734131e-01,-1.550079584121704102e-01,7.199336886405944824e-01,-6.891771554946899414e-01
3.184222877025604248e-01,-3.373978734016418457e-01,6.494954228401184082e-01,-6.241967082023620605e-01
4.069203734397888184e-01,-4.268019795417785645e-01,5.996562838554382324e-01,-5.607352852821350098e-01
4.648482203483581543e-01,-4.888336956501007080e-01,5.349774360656738281e-01,-4.985710084438323975e-01
4.688803255558013916e-01,-4.918366074562072754e-01,5.319219231605529785e-01,-4.978286027908325195e-01
4.684236943721771240e-01,-4.936130642890930176e-01,5.224967598915100098e-01,-4.893735945224761963e-01
4.742972552776336670e-01,-4.948410391807556152e-01,5.217397809028625488e-01,-4.860953092575073242e-01
4.781522750854492188e-01,-4.981895983219146729e-01,5.226367115974426270e-01,-4.907624423503875732e-01
4.777259528636932373e-01,-4.975434541702270508e-01,5.179366469383239746e-01,-4.841408431529998779e-01
4.767652451992034912e-01,-4.947340488433837891e-01,5.110568404197692871e-01,-4.804646670818328857e-01
4.890770018100738525e-01,-4.978774785995483398e-01,5.203207135200500488e-01,-4.800204634666442871e-01
4.737254977226257324e-01,-4.858894348144531250e-01,5.220330357551574707e-01,-4.868160486221313477e-01
4.766685366630554199e-01,-4.996463656425476074e-01,5.317625999450683594e-01,-4.899600148200988770e-01
4.769443273544311523e-01,-4.998449981212615967e-01,5.315113663673400879e-01,-4.894953668117523193e-01
4.732836186885833740e-01,-4.875521063804626465e-01,5.346328616142272949e-01,-4.961529672145843506e-01
4.764705300331115723e-01,-4.867605566978454590e-01,5.346068739891052246e-01,-4.957360625267028809e-01
4.775105118751525879e-01,-4.817540943622589111e-01,5.362284183502197266e-01,-5.034931898117065430e-01
4.922938048839569092e-01,-5.040304660797119141e-01,5.170633196830749512e-01,-4.808269441127777100e-01
4.935812354087829590e-01,-5.095931291580200195e-01,5.090844035148620605e-01,-4.718087911605834961e-01
4.975111484527587891e-01,-5.193445682525634766e-01,5.002967119216918945e-01,-4.581049680709838867e-01
5.106055140495300293e-01,-5.357261300086975098e-01,4.926299452781677246e-01,-4.648741781711578369e-01
6.077811717987060547e-01,-6.205901503562927246e-01,3.515467345714569092e-01,-3.556701540946960449e-01
6.541204452514648438e-01,-7.401047348976135254e-01,1.973922997713088989e-01,-1.593199074268341064e-01
6.948618888854980469e-01,-7.493618130683898926e-01,5.548566579818725586e-02,-4.299338907003402710e-02
